INDEX,pop_daytime_fishnet500,pop_nighttime_fishnet500,ACC_ACD,ACC_COM,ACC_ET,ACC_LS,DEN_FLOOR,DEN_BUILT,DEN_WALK,DEN_DRIVE,DEN_EVI,DEN_MNDWI,DIS_METRO,DIS_BUS,ACC_CBD,DEN_EXCHANGE,DEN_BUS
G500-18969,2.973413,3.166667,0,6,2,0,0.0,0.0,9.6e-05,0.0,0.848425,0.0023,8.081142,1.165656,39.824326,0.0,0
G500-18971,4.844444,4.6,0,0,1,0,0.0,0.0,0.003785,0.0,0.583271,0.000808,8.157284,1.327866,39.60382,0.0,0
G500-18972,3.197222,4.306667,0,4,0,0,0.0,0.0,0.0,0.0,0.573143,0.04647,8.240722,1.566521,39.5026,0.0,0
G500-18974,1.785714,2.42,0,1,0,0,0.0,0.0,0.0,0.0,0.859438,0.0,8.493877,1.49104,39.318456,0.0,0
G500-18975,5.45,6.633333,0,1,0,0,0.0,0.0,0.002454,0.0,0.583831,0.0,8.661071,1.391788,39.235619,0.0,0
G500-18976,6.377778,6.766667,0,5,5,2,0.0,0.0,0.00282,0.0,0.375543,0.012133,8.853382,0.914515,39.158991,0.0,0
G500-18977,8.777778,8.733333,0,8,21,5,0.0,0.0,0.005735,0.004074,0.525475,0.084035,9.069211,0.477067,39.088609,0.0,0
G500-18978,17.955556,15.2,0,1,0,0,0.0,0.0,0.002213,0.0056,0.689858,0.025161,9.306923,0.145725,39.024507,0.0,4
G500-18979,15.377778,12.733333,0,1,0,0,0.0,0.0,0.003545,0.004128,0.443065,0.0,9.564885,0.531374,38.966716,0.0,0
G500-18980,10.666667,8.866667,0,0,0,0,0.0,0.0,0.002004,0.004252,0.61776,0.0,9.841507,0.856382,38.915264,0.0,0
G500-18981,4.325,4.666667,0,4,0,0,0.0,0.0,0.002086,0.002573,0.551295,0.019715,10.135259,1.29622,38.870176,0.0,0
G500-18983,11.066667,8.7,0,2,0,0,0.0,0.0,0.003717,0.004135,0.37216,0.001517,10.768468,0.848017,38.799177,0.0,0
G500-18984,7.2,7.566667,0,2,6,4,0.0,0.0,0.002018,0.0,0.374993,0.001517,11.10532,0.494278,38.773302,0.0,0
G500-18986,2.874504,3.02,1,0,0,0,0.0,0.0,0.001038,0.0,0.333497,0.005072,11.813745,0.258407,38.740864,0.0,0
G500-18987,6.311111,6.6,0,0,0,1,0.0,0.0,0.006678,0.002019,0.567688,0.0,12.183299,0.234411,38.734318,0.0,3
G500-18988,12.997222,10.873333,0,1,23,22,0.0,0.0,0.005046,0.000357,0.509427,0.001517,12.561887,0.265731,38.734225,0.0,0
G500-18989,7.955556,8.833333,0,3,3,2,0.0,0.0,0.008468,0.002485,0.450317,0.0,12.375219,0.499048,38.740585,0.0,0
G500-18990,2.609524,2.966667,0,1,0,0,0.0,0.0,0.001252,0.0,0.56817,0.0,12.117853,0.907391,38.753397,0.0,0
G500-18992,7.955556,7.953333,0,2,1,1,0.0,0.0,0.0012,0.0012,0.584197,0.006066,11.650535,0.645537,38.798342,0.0,0
G500-18993,9.266667,11.5,0,2,1,0,0.0,0.0,0.001015,0.002156,0.680394,0.007582,11.442521,0.463424,38.830454,0.0,0
G500-18994,3.211806,3.9,0,1,2,0,0.0,0.0,0.002756,0.0,0.575746,0.0,11.252892,0.716105,38.868972,0.0,0
G500-18996,2.864683,2.903333,0,1,0,1,0.0,0.0,0.003047,0.002134,0.948027,0.0,10.93253,0.217275,38.965145,0.0,2
G500-18997,4.450794,3.513333,0,3,0,0,0.0,0.0,0.0,0.002728,0.830673,0.0,10.803542,0.336577,39.022754,0.0,0
G500-18998,8.044444,7.346667,0,0,0,0,0.0,0.0,0.0,0.0,0.875316,0.0,10.696393,0.68179,39.086675,0.0,0
G500-19011,11.222222,6.233333,0,0,0,0,0.0,0.0,0.0,0.004846,0.791436,0.008887,5.107748,2.430166,40.474369,0.0,0
G500-19017,10.4,5.166667,0,0,1,1,0.0,0.0,0.004895,0.002316,0.930733,0.0,2.556256,1.140673,41.444316,0.0,0
G500-19018,3.548611,1.853333,0,0,0,0,0.0,0.0,0.002313,0.003941,0.571637,0.268684,2.241727,1.242277,41.624802,0.0,0
G500-19022,33.644444,30.233333,0,2,4,3,0.0,0.0,0.003581,0.003182,0.733276,0.068606,1.970931,0.194612,42.398058,0.0,2
G500-19023,15.066667,12.766667,2,3,3,1,0.0,0.0,0.002077,0.004415,0.776167,0.042816,1.520223,0.14414,42.603851,0.0,12
G500-19024,3.083333,2.886667,0,0,0,0,0.0,0.0,0.0,0.0,0.936531,0.0,1.112469,0.55076,42.814495,0.0,0
G500-19027,5.088889,4.033333,0,0,0,0,0.0,0.0,0.004844,0.002433,0.766386,0.0,1.008523,0.791226,43.474813,0.0,0
G500-19028,75.133333,84.366667,4,4,36,26,0.0,0.0,0.005208,0.0,0.595628,0.0,1.394141,1.19665,43.704143,0.0,0
G500-19029,3.458333,3.833333,0,0,1,2,0.0,0.0,0.001673,0.0,0.824555,0.0,1.835794,0.824431,43.937967,0.0,0
G500-19077,6.013889,3.806667,0,0,0,0,0.0,0.0,0.0,0.004936,0.943917,0.0,19.260162,0.44956,59.179383,0.0,0
G500-19078,9.311111,5.366667,0,0,1,0,0.0,0.0,0.0,0.014713,0.886477,0.0,19.724991,0.412333,59.558309,0.0,0
G500-19087,3.184921,2.31,0,0,0,0,0.0,0.0,0.002557,0.0,0.839211,0.0,20.519872,0.316773,63.044645,0.0,0
G500-19089,4.458333,3.34,1,1,2,0,0.0,0.0,0.000795,0.002145,0.803633,0.0,20.538123,0.203384,63.836611,0.0,4
G500-19104,2.517857,1.69,0,0,0,0,0.0,0.0,0.004035,0.000895,0.889109,0.0,22.162681,0.255091,69.946443,0.0,0
G500-19105,8.977778,5.06,0,0,1,2,0.0,0.0,0.003624,0.007783,0.844734,0.0,22.356411,0.231097,70.363326,0.0,2
G500-19117,3.002778,2.666667,15,0,0,0,0.0,0.0,0.006494,0.0,0.856925,0.006073,14.248223,0.747779,47.489077,0.0,0
G500-19126,12.4,8.3,0,0,0,0,0.0,0.0,0.000364,0.000364,0.771368,0.042482,11.946572,2.311056,45.107069,0.0,0
G500-19127,19.511111,14.766667,0,0,0,0,0.0,0.0,0.002271,0.006064,0.80399,0.0,11.769518,2.044212,44.862461,0.0,0
G500-19128,22.622222,17.4,0,0,0,2,0.0,0.0,0.002013,0.006039,0.811243,0.0,11.61131,1.809987,44.622116,0.0,0
G500-19129,22.533333,17.533333,0,1,0,0,0.0,0.0,0.004069,0.005967,0.7565,0.0,11.472728,1.394725,44.386102,0.0,0
G500-19134,17.933333,18.9,1,13,23,16,0.0,0.0,0.004465,0.000326,0.657695,0.0,11.096321,0.265652,43.273433,0.0,2
G500-19135,21.177778,22.366667,0,2,6,5,0.0,0.0,0.002181,0.009239,0.644979,0.0,10.842767,0.294303,43.064868,0.0,0
G500-19136,44.444444,48.6,0,6,8,2,0.087283,0.00558,0.00161,0.008277,0.21812,0.001517,10.535335,0.77631,42.86112,0.0,0
G500-19137,25.177778,23.366667,2,2,10,6,0.0,0.0,0.001509,0.009506,0.677476,0.001517,10.243094,1.094792,42.66226,0.0,0
G500-19138,53.911111,48.1,9,21,16,16,0.261623,0.014535,0.003965,0.008033,0.504076,0.0,9.96738,0.648796,42.468356,0.0,0
G500-19139,10.133333,14.546667,0,2,16,6,0.332704,0.019707,0.001393,0.00922,0.555127,0.0,9.709601,0.365122,42.279475,0.0,0
G500-19141,26.711111,23.033333,4,21,4,4,0.260429,0.014955,0.004388,0.008746,0.612867,0.0,9.253742,0.024066,41.917057,0.0,3
G500-19142,90.311111,80.133333,6,40,43,24,1.213195,0.074796,0.008945,0.01236,0.265799,0.003034,9.058666,0.122585,41.743651,0.0,2
G500-19143,45.022222,46.0,2,9,23,8,0.000235,1.3e-05,0.007411,0.001796,0.531769,0.00076,8.88747,0.305791,41.575537,0.0,2
G500-19144,21.377778,27.2,0,8,7,0,0.0,0.0,0.006679,0.001763,0.457959,0.014384,8.741557,0.496596,41.412776,0.0,0
G500-19146,6.577778,5.5,1,4,2,1,0.0,0.0,0.00496,0.0,0.489751,0.013651,8.530546,0.635031,41.103572,0.0,0
G500-19147,30.866667,33.066667,0,7,10,7,0.004531,0.00151,0.009099,0.003254,0.268388,0.0091,8.467461,0.416554,40.957251,0.0,0
G500-19148,34.733333,39.566667,0,8,5,3,0.005105,0.001702,0.009099,0.007591,0.748558,0.0,8.433599,0.130065,40.816531,0.0,4
G500-19149,22.266667,26.7,0,11,6,5,0.028619,0.00954,0.006678,0.004031,0.627773,0.003033,8.429311,0.423806,40.68147,0.0,0
G500-19150,34.422222,36.133333,4,12,21,8,0.049957,0.016652,0.007778,0.006872,0.485737,0.0,8.454643,0.157067,40.552125,0.0,8
G500-19151,14.8,21.766667,2,5,11,4,0.020643,0.003441,0.006478,0.00308,0.594357,0.016414,8.509329,0.60369,40.42855,0.0,0
G500-19154,2.253968,2.6,0,1,1,0,0.0,0.0,0.000843,0.0,0.719376,0.0,8.652836,1.638042,40.092967,0.0,0
G500-19155,10.177778,10.166667,0,2,2,3,0.0,0.0,0.004407,0.0,0.52839,0.0,8.731539,1.99086,39.992985,0.0,0
G500-19158,4.26746,3.833333,1,2,2,2,0.0,0.0,0.00514,0.0,0.56225,0.0,9.129317,1.58588,39.729299,0.0,0
G500-19159,2.28373,1.72,0,1,0,0,0.0,0.0,0.002196,0.0,0.451743,0.0,9.311963,1.154051,39.653626,0.0,0
G500-19160,12.022222,10.38,0,0,0,0,0.0,0.0,0.00204,0.007022,0.573149,0.0,9.517398,0.788434,39.584123,0.0,0
G500-19161,13.577778,9.8,0,4,0,1,0.0,0.0,0.006294,0.020329,0.632728,0.0,9.744182,0.299079,39.520825,0.0,0
G500-19162,6.177778,5.98,0,1,2,1,0.0,0.0,0.002696,0.007741,0.552269,0.0,9.990861,0.192328,39.463761,0.0,10
G500-19163,1.8125,2.8,0,0,0,0,0.0,0.0,0.00338,0.0,0.592812,0.0,10.256,0.692177,39.412958,0.0,0
G500-19164,3.627778,3.573333,0,3,1,0,0.0,0.0,0.002004,0.0,0.463123,0.001517,10.538204,1.192153,39.368439,0.0,0
G500-19166,15.355556,12.733333,0,0,0,0,0.0,0.0,0.0,0.004037,0.594956,0.0,11.148551,0.727285,39.298341,0.0,0
G500-19167,5.355556,4.766667,0,1,8,3,0.0,0.0,0.002529,0.0,0.462291,0.0,11.474249,0.232642,39.272795,0.0,2
G500-19168,4.266667,5.833333,0,0,1,0,0.0,0.0,0.003543,0.0,0.529547,0.001517,11.812139,0.276497,39.253601,0.0,0
G500-19169,4.675,5.0,0,3,0,0,0.0,0.0,0.001238,4.1e-05,0.618686,0.001517,12.161202,0.5143,39.24077,0.0,0
G500-19170,7.769444,9.433333,0,4,1,1,0.0,0.0,0.005966,0.001967,0.459835,0.000517,12.520505,0.511311,39.234307,0.0,0
G500-19171,2.834921,2.8,0,1,2,0,0.0,0.0,0.004544,0.0,0.496202,0.0,12.889192,0.574083,39.234215,0.0,0
G500-19172,4.755556,4.9,1,0,0,1,0.0,0.0,0.006457,0.000513,0.53844,0.0,12.802087,0.919417,39.240495,0.0,0
G500-19173,3.422222,3.983333,0,0,2,1,0.0,0.0,0.005608,0.001938,0.661082,0.0,12.553475,1.205265,39.253143,0.0,0
G500-19176,16.488889,20.433333,0,1,7,3,0.0,0.0,0.003225,0.002091,0.49661,0.0,11.902885,0.047082,39.329221,0.0,2
G500-19177,8.111111,9.266667,0,0,0,1,0.0,0.0,0.005907,0.0,0.532254,0.0,11.720707,0.543693,39.367251,0.0,0
G500-19180,8.288889,7.566667,0,0,0,0,0.0,0.0,0.000674,0.0,0.855873,0.0,11.289991,0.482797,39.519094,0.0,0
G500-19195,10.555556,5.88,0,0,0,0,0.0,0.0,0.0,0.004479,0.859907,0.009098,4.866693,2.488805,41.09928,0.0,0
G500-19200,4.326389,3.316667,1,0,0,0,0.0,0.0,0.003732,0.001959,0.934074,0.0,2.939246,0.640694,41.911989,0.0,0
G500-19201,13.044444,9.533333,1,0,1,3,0.0,0.0,0.003053,0.006803,0.758128,0.081925,2.670218,0.805393,42.090469,0.0,0
G500-19204,2.893651,2.7,0,0,0,0,0.0,0.0,0.005939,0.002125,0.608347,0.257797,2.336684,0.593118,42.656606,0.0,0
G500-19205,14.288889,12.633333,6,4,7,13,0.30155,0.050258,0.009799,0.00455,0.714441,0.102194,1.840272,0.11083,42.855324,0.0,2
G500-19207,15.711111,14.966667,0,5,1,0,0.0,0.0,0.00235,0.004385,0.763275,0.0,0.860013,0.491402,43.26736,0.0,0
G500-19208,40.644444,35.866667,0,3,0,0,0.0,0.0,0.001563,0.007916,0.633671,0.0,0.407593,0.133151,43.480538,0.0,4
G500-19209,4.552083,5.94,0,1,6,1,0.0,0.0,0.003554,0.004096,0.75706,0.0,0.304372,0.093808,43.698398,1.0,6
G500-19211,12.925,12.966667,0,0,2,2,0.0,0.0,0.003681,0.0,0.636348,0.0,1.202357,0.854877,44.147883,0.0,0
G500-19223,2.807044,3.5125,0,0,0,0,0.0,0.0,0.002547,0.0,0.936936,0.0,4.300048,2.155719,47.201157,0.0,0
G500-19248,4.260417,4.006667,1,0,0,1,0.0,0.0,0.0,0.0,0.816898,0.0,13.622254,0.114514,55.138636,0.0,2
G500-19259,7.444444,4.38,0,0,0,0,0.0,0.0,0.0,0.002793,0.834019,0.0,18.611864,1.155091,59.132817,0.0,0
G500-19261,5.175,3.3,1,0,0,0,0.0,0.0,0.0,0.00401,0.780816,0.0,19.548512,0.185539,59.884686,0.0,4
G500-19268,3.116071,3.666667,0,1,0,0,0.0,0.0,0.004104,0.002091,0.868397,0.0,20.957947,0.218675,62.570961,0.0,4
G500-19288,8.6,4.406667,0,0,0,0,0.0,0.0,0.0,0.005475,0.968478,0.0,22.816192,0.53266,70.639799,0.0,0
G500-19289,7.977778,4.876667,0,0,0,0,0.0,0.0,0.0,0.001611,0.885679,0.0,23.015283,0.874062,71.056133,0.0,0
G500-19301,2.579762,2.553333,0,0,0,0,0.0,0.0,0.001848,0.0,0.472046,0.0,14.340504,0.784244,47.625505,0.0,0
G500-19309,18.933333,13.266667,0,0,0,0,0.0,0.0,0.002298,0.00642,0.862107,0.0,12.412003,2.645512,45.54263,0.0,0
G500-19317,2.207143,2.483333,0,2,2,0,0.0,0.0,0.003239,0.0,0.87734,0.0,11.546226,0.336765,43.727263,0.0,0
G500-19318,11.247222,9.9,2,3,8,5,0.0,0.0,0.003568,0.0,0.677698,0.00455,11.235792,0.251294,43.520872,0.0,2
G500-19319,17.755556,18.466667,0,3,10,5,0.0,0.0,0.008036,0.0,0.500405,0.0,10.939411,0.713912,43.319269,0.0,0
G500-19320,20.355556,21.3,0,5,3,0,0.0,0.0,0.001719,0.0,0.589431,0.045264,10.658256,1.206728,43.122522,0.0,0
G500-19321,29.688889,34.1,9,17,14,18,0.0,0.0,0.009845,0.0,0.468021,0.012134,10.393561,1.023953,42.930697,0.0,0
G500-19324,9.377778,10.766667,3,0,2,2,0.444509,0.074085,0.009703,0.0,0.514197,0.191131,9.711292,0.524011,42.385411,0.0,0
G500-19325,9.022222,6.566667,1,3,11,11,1.841632,0.19337,0.017432,0.0,0.576747,0.055457,9.525591,0.398705,42.21393,0.0,0
G500-19326,17.022222,17.933333,5,8,21,16,0.377881,0.04381,0.008344,0.006314,0.639483,0.00455,9.362936,0.200432,42.047696,0.0,6
G500-19327,64.755556,66.666667,2,30,24,17,0.528591,0.046305,0.010448,0.008528,0.352284,0.0,9.224547,0.423992,41.88677,0.0,0
G500-19328,26.6,25.9,0,8,10,6,0.287866,0.015993,0.009789,0.008102,0.581731,0.015167,9.111529,0.901198,41.731215,0.0,0
G500-19329,22.711111,20.3,1,1,0,2,0.0,0.0,0.001416,0.011484,0.655217,0.0,9.024835,1.04517,41.581091,0.0,0
G500-19330,23.022222,21.933333,2,7,17,7,0.056326,0.018775,0.005789,0.012923,0.281939,0.006067,8.96523,0.604704,41.436456,0.0,0
G500-19331,9.894444,10.9,1,6,11,7,0.01143,0.00381,0.006954,0.003083,0.34161,0.00886,8.933254,0.370044,41.297369,0.0,0
G500-19332,12.444444,13.96,4,8,5,7,0.025781,0.008594,0.005863,0.001585,0.528545,0.003182,8.929206,0.310635,41.163886,0.0,0
G500-19333,18.4,14.966667,2,20,4,2,0.014371,0.00479,0.005302,0.00336,0.436501,0.010468,8.953124,0.326062,41.036061,0.0,0
G500-19334,14.844444,14.433333,0,10,6,1,0.025884,0.008628,0.003754,0.005779,0.543752,0.00455,9.004783,0.209229,40.913947,0.0,8
G500-19335,2.895635,3.153333,1,2,8,2,0.004042,0.001347,0.003211,0.001408,0.57329,0.008583,9.081046,0.520129,40.797597,0.0,0
G500-19336,1.99752,2.093333,0,2,1,0,0.0,0.0,0.001846,0.0,0.752283,0.0,9.101298,0.989713,40.687058,0.0,0
G500-19337,7.177778,7.766667,0,4,2,0,0.0,0.0,0.002989,0.0,0.511144,0.001517,9.148871,1.336794,40.582379,0.0,0
G500-19338,2.609623,2.813333,0,3,1,0,0.0,0.0,0.008371,0.0,0.670227,0.0091,9.223343,1.565494,40.483605,0.0,0
G500-19339,2.590873,3.333333,0,0,3,0,0.0,0.0,0.006858,0.0,0.759645,0.0,9.32407,1.636419,40.39078,0.0,0
G500-19342,9.133333,7.266667,0,2,0,0,0.0,0.0,0.004282,0.002272,0.655355,0.0,9.774606,1.362568,40.148393,0.0,0
G500-19343,10.844444,8.4,0,5,1,0,0.0,0.0,0.006013,0.00628,0.572898,0.000731,9.970514,0.902088,40.079749,0.0,0
G500-19344,2.718651,3.75,0,2,0,0,0.0,0.0,0.005909,0.0,0.568235,0.000786,10.187216,0.519872,40.017235,0.0,0
G500-19345,6.066667,7.673333,1,5,2,1,0.0,0.0,0.000497,0.007662,0.568806,0.034882,10.423415,0.451656,39.96088,0.0,0
G500-19346,3.71746,3.416667,0,4,0,1,0.0,0.0,0.002022,0.0,0.617538,0.0,10.677818,0.527972,39.910709,0.0,0
G500-19347,3.95,4.973333,0,1,0,0,0.0,0.0,0.001675,0.0,0.365373,0.0,10.949156,0.923833,39.866747,0.0,0
G500-19349,13.711111,9.9,0,0,0,0,0.0,0.0,0.0,0.004186,0.664912,0.0,11.537784,0.915836,39.797526,0.0,0
G500-19350,1.840774,1.5,0,3,1,0,0.0,0.0,0.0,0.0,0.503989,0.001517,11.852792,0.603269,39.772301,0.0,0
G500-19351,4.227778,4.86,0,1,1,0,0.0,0.0,0.002581,0.0,0.331268,0.0,12.180185,0.621796,39.753348,0.0,0
G500-19352,2.552381,2.266667,0,0,3,1,0.0,0.0,0.002413,0.002059,0.435733,0.0,12.51899,0.952102,39.740678,0.0,0
G500-19353,2.942857,2.883333,0,3,1,0,0.0,0.0,0.005212,0.0,0.485839,0.002516,12.868307,0.979372,39.734296,0.0,0
G500-19355,5.541667,5.766667,0,2,0,1,0.0,0.0,0.003482,0.0,0.472877,0.0,13.234078,1.266567,39.740406,0.0,0
G500-19356,2.361607,2.823333,0,0,0,1,0.0,0.0,0.007155,0.001359,0.726647,0.0,12.993734,1.541325,39.752895,0.0,0
G500-19359,6.555556,7.0,0,0,0,0,0.0,0.0,0.004742,0.006032,0.582296,0.001516,12.366328,0.092671,39.828019,0.0,2
G500-19363,5.2,4.533333,0,0,0,0,0.0,0.0,0.0018,0.0,0.805909,0.0,11.750456,0.91745,40.015526,0.0,0
G500-19378,5.322222,2.666667,0,0,0,0,0.0,0.0,0.0,0.004076,0.916829,0.0,5.127321,2.511822,41.576848,0.0,0
G500-19383,3.083333,2.345833,0,1,0,4,0.0,0.0,0.011663,0.002778,0.905479,0.0,3.353191,0.140866,42.3804,0.0,2
G500-19384,17.666667,11.4,0,0,0,0,0.0,0.0,0.000737,0.004797,0.836017,0.0,3.120061,0.305467,42.556916,0.0,0
G500-19386,5.511111,5.333333,1,2,0,0,0.0,0.0,0.01382,0.0,0.736473,0.0,2.834716,0.536219,42.925245,0.0,0
G500-19387,12.133333,9.566667,2,2,4,2,0.0,0.0,0.017341,0.001047,0.703597,0.0,2.337119,0.304151,43.116928,0.0,0
G500-19388,7.533333,7.033333,4,2,0,1,0.061168,0.010195,0.003124,0.00201,0.726842,0.0,1.840825,0.427939,43.313535,0.0,0
G500-19389,1.888889,3.38,0,0,0,1,0.061527,0.010255,0.005597,0.001394,0.648949,0.262085,1.347274,0.582326,43.514998,0.0,0
G500-19390,10.125,15.193333,0,0,0,0,0.0,0.0,0.001878,0.0,0.912637,0.0,0.861195,0.592786,43.721252,0.0,0
G500-19391,15.822222,15.133333,1,1,1,1,0.0,0.0,0.00092,0.0,0.230294,0.0,0.410082,0.361085,43.932228,0.0,0
G500-19392,50.444444,41.633333,1,1,2,0,0.0,0.0,0.000634,0.005097,0.184377,0.0,0.307697,0.169265,44.147859,0.0,18
G500-19393,12.688889,10.766667,0,1,3,1,0.0,0.0,0.001916,0.003998,0.699119,0.0,0.721933,0.23135,44.368077,0.0,2
G500-19399,2.450397,2.94,0,0,0,1,0.0,0.0,0.002068,0.0,0.941898,0.0,2.805979,0.374188,45.781908,0.0,0
G500-19406,9.930556,3.125,0,0,0,1,0.0,0.0,0.00089,0.0,0.931499,0.0,3.938634,2.219764,47.617567,0.0,0
G500-19407,2.214286,1.8,2,1,0,1,0.0,0.0,0.001507,0.0,0.883697,0.0,4.313255,2.343258,47.894942,0.0,0
G500-19413,4.363889,5.2,2,0,1,0,0.0,0.0,0.006682,0.000332,0.896152,0.0,6.815365,0.256284,49.632472,0.0,0
G500-19442,5.580952,2.816667,0,0,0,0,0.0,0.0,0.00075,0.006481,0.882179,0.0,18.43829,1.229908,59.465733,0.0,0
G500-19444,4.882937,4.1,0,1,0,0,0.0,0.0,0.0,2e-06,0.810009,0.0,19.383327,0.433185,60.213446,0.0,0
G500-19445,5.647222,4.76,0,1,1,1,0.0,0.0,0.002723,0.004324,0.77868,0.0,19.857865,0.224355,60.590031,0.0,3
G500-19446,2.246429,2.22,0,0,0,0,0.0,0.0,0.00643,0.0,0.752244,0.0,20.333623,0.585867,60.968391,0.0,0
G500-19449,2.273016,2.073333,0,0,0,0,0.0,0.0,0.002502,0.0,0.637685,0.13819,21.425546,0.461448,62.113791,0.0,0
G500-19472,17.155556,8.266667,0,0,0,0,0.0,0.0,0.0,0.006725,0.878155,0.0,23.472809,1.20959,71.333424,0.0,0
G500-19493,28.644444,19.366667,0,0,0,0,0.0,0.0,0.002769,0.006161,0.861774,1.9e-05,12.880025,2.96503,45.979502,0.0,0
G500-19508,2.799206,3.553333,0,0,0,0,0.644943,0.10749,0.012805,0.0,0.826006,0.067021,10.172837,1.02401,42.854481,0.0,0
G500-19509,1.984127,2.475,0,0,0,0,0.371226,0.061871,0.007214,0.0,0.373317,0.416055,9.995715,0.811641,42.684884,0.0,0
G500-19511,6.311111,6.533333,2,0,0,0,1.034103,0.172106,0.01772,0.0,0.764301,0.053534,9.709258,0.782899,42.361362,0.0,0
G500-19512,13.666667,15.6,1,0,3,1,2.155813,0.268321,0.025808,0.0,0.655742,0.0,9.601947,1.115939,42.207556,0.0,0
G500-19514,30.866667,34.833333,1,8,4,5,0.029661,0.009887,0.007962,0.003958,0.523988,0.0,9.463233,0.75414,41.916147,0.0,0
G500-19515,30.066667,28.3,1,2,1,1,0.925342,0.125816,0.006125,0.008893,0.613676,0.00024,9.432946,0.255624,41.778657,0.0,0
G500-19516,19.133333,18.7,2,10,5,1,0.083679,0.018571,0.008713,0.013778,0.556422,0.0,9.429113,0.220842,41.646716,0.0,8
G500-19517,11.394444,8.783333,0,2,0,0,0.009693,0.003231,0.006263,0.001525,0.722029,0.0,9.451765,0.540399,41.520378,0.0,0
G500-19518,36.111111,36.033333,2,23,8,11,0.12292,0.040973,0.006974,0.004336,0.258537,0.0,9.500713,0.25862,41.399693,0.0,0
G500-19519,4.786111,5.0,0,2,0,1,0.001401,0.000467,0.002276,0.003528,0.439446,0.0,9.575555,0.342611,41.284711,0.0,0
G500-19520,5.177778,6.766667,0,1,2,0,0.0,0.0,0.005705,0.002545,0.37238,0.001517,9.600203,0.638003,41.17548,0.0,0
G500-19521,2.288889,2.473333,0,1,0,1,0.0,0.0,0.002707,0.0,0.643384,0.003033,9.645316,1.007874,41.072046,0.0,0
G500-19522,1.950893,2.3,0,2,0,0,0.0,0.0,0.003795,0.0,0.662803,0.0,9.715983,1.083046,40.974453,0.0,0
G500-19524,14.8,11.833333,0,0,2,0,0.0,0.0,0.008153,0.002896,0.41192,0.0,9.931605,1.20502,40.796953,0.0,0
G500-19525,12.888889,8.9,0,0,0,0,0.0,0.0,0.002157,0.004341,0.735486,0.007583,10.074968,1.095998,40.717124,0.0,0
G500-19526,4.080556,4.708333,0,0,0,0,0.0,0.0,0.0,0.00251,0.734714,0.0,10.240762,1.037585,40.643289,0.0,0
G500-19529,12.911111,11.333333,0,6,1,0,0.0,0.0,0.0026,0.003733,0.371921,0.013649,10.861762,0.182332,40.458069,0.0,8
G500-19530,2.352679,3.546667,0,1,2,0,0.0,0.0,0.000429,0.000425,0.517382,0.0,11.106128,0.323802,40.408516,0.0,0
G500-19531,3.131746,4.2,0,0,1,0,0.0,0.0,0.002033,0.0,0.449705,0.0,11.367247,0.822335,40.365096,0.0,0
G500-19532,4.644444,4.966667,0,0,0,0,0.0,0.0,0.0,0.001697,0.501402,0.0,11.643991,1.254936,40.327829,0.0,0
G500-19533,16.0,11.3,0,3,1,0,0.0,0.0,0.0,0.014226,0.706287,0.003033,11.935273,1.283965,40.296731,0.0,0
G500-19535,8.044444,8.273333,0,6,2,0,0.0,0.0,0.002302,0.003482,0.588062,0.0,12.557355,1.093988,40.253101,0.0,0
G500-19536,2.74881,2.633333,0,0,0,0,0.0,0.0,0.004118,0.00558,0.577558,0.010616,12.886248,1.310221,40.240588,0.0,0
G500-19537,3.502778,3.726667,0,3,2,0,0.0,0.0,0.001957,0.002538,0.536892,0.0,13.225869,1.468639,40.234286,0.0,0
G500-19539,6.877778,5.766667,0,2,1,0,0.0,0.0,0.002593,0.002417,0.580703,0.001517,13.670706,1.692057,40.24032,0.0,0
G500-19540,5.822222,6.966667,0,0,0,1,0.0,0.0,0.0,0.004494,0.602709,0.0,13.438174,1.647316,40.252654,0.0,0
G500-19541,9.2,7.766667,1,1,1,0,0.0,0.0,0.001536,0.005553,0.533113,0.0,13.22047,1.192923,40.271193,0.0,0
G500-19547,10.288889,8.02,0,0,0,0,0.0,0.0,0.0,0.0,0.801487,0.0,12.063608,1.396544,40.512044,0.0,0
G500-19562,8.022222,4.433333,0,0,0,0,0.0,0.0,0.0,0.00376,0.935264,0.0,5.421637,2.533496,42.054937,0.0,0
G500-19568,7.666667,5.566667,0,0,0,0,0.0,0.0,0.00173,0.001034,0.909189,0.0,3.583226,0.172837,43.024116,0.0,2
G500-19569,19.955556,14.866667,0,0,0,0,0.0,0.0,0.003578,0.005232,0.833024,0.0,3.407513,0.154076,43.203788,0.0,2
G500-19570,2.604762,3.433333,0,1,3,1,0.0,0.0,0.006247,8.6e-05,0.728102,0.0,2.921926,0.04772,43.388479,0.0,2
G500-19571,10.4,10.1,0,2,13,4,0.0,0.0,0.007162,0.0,0.680207,0.0,2.442163,0.080797,43.578125,0.0,4
G500-19572,5.622222,4.633333,1,1,0,0,0.0,0.0,0.004712,0.002192,0.617356,0.217475,1.972479,0.467112,43.77266,0.0,0
G500-19573,2.450893,2.693333,0,0,0,0,0.0,0.0,0.003732,0.0,0.849102,0.06765,1.522229,0.941801,43.97202,0.0,0
G500-19577,6.191667,6.336667,0,2,10,2,0.0,0.0,0.001896,0.001612,0.844342,0.0,1.011545,0.245856,44.8164,0.0,14
